0.0001,
4.684586081, 0., 0., 0., -4.684586081, 0., 1,
3.312502584, 3.312502584, 0., 3.312502584, -3.312502584, 0., 1.,
0., 4.684586081, 0., 4.684586081, 0., 0., 1,
-3.312502584, 3.312502584, 0., 3.312502584, 3.312502584, 0., 1.,
-4.684586081, 0., 0., 0., 4.684586081, 0., 1,
-3.312502584, -3.312502584, 0., -3.312502584, 3.312502584, 0., 1,
0., -4.684586081, 0., -4.684586081, 0., 0., 1,
3.312502584, -3.312502584, 0., -3.312502584, -3.312502584, 0., 1,
0, 0, 0, 0, 0, 0, 150,
